file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
AbDesign_6MFP_GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,6MFP,GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0239449976292081,0.4621212121212121,-0.1212121212121212,0.435090866478501,0.1181979458450046
AbDesign_1BVK_ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,1BVK,ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0657894736842105,0.4571428571428572,-0.1142857142857142,0.4227074259234595,0.1186837255916203
AbDesign_3BE1_AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,3BE1,AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.2847323441775843,0.2866666666666667,0.1099853362660149,0.362801847097271,0.142574538157866
AbDesign_3N85_AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,3N85,AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0364743326208038,0.375,-0.1666666666666666,0.631578947368421,0.225
AbDesign_3NGB_GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,3NGB,GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0629486261686707,0.5390070921985816,-0.1276595744680851,0.433889365956771,0.1392663545604722
AbDesign_7KF0_HLV__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,7KF0,HLV__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.3864390706495969,0.6515151515151515,0.1590909090909091,0.5346939843266705,0.3741758241758242
AbDesign_1BJ1_HLW__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,1BJ1,HLW__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0543483225116069,0.3191244239631337,-0.1129032258064516,0.5531862072816848,0.0803460194432802
AbDesign_2YSS_ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,2YSS,ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.2134430904848328,0.3627450980392157,-0.1176470588235294,0.6485557980226692,0.0909814500732
AbDesign_5GGV_HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,5GGV,HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.237568840290526,0.5619047619047619,0.0428571428571428,0.7034089231382229,0.148902485986444
AbDesign_6NMU_HLS__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,6NMU,HLS__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.3014078807885502,0.5904761904761906,0.1047619047619047,0.8577616014078482,0.1916581196581196
AbDesign_7BEJ_EHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,7BEJ,EHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1565826330532213,0.5241935483870968,-0.1290322580645161,0.4515352924651473,0.1466520039100684
AbDesign_2BDN_AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,2BDN,AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0769230769230769,0.5909090909090909,-0.1818181818181818,0.3846153846153846,0.25
AbDesign_3HFM_HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,3HFM,HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1475632786880439,0.5095238095238095,-0.119047619047619,0.6268925636606729,0.1693687707641196
AbDesign_3SE8_GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,3SE8,GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.128587265416789,0.2179487179487179,-0.1153846153846153,0.5670922627355571,0.0863346104725415
AbDesign_5F9W_GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,5F9W,GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0308591466978375,0.2924528301886792,-0.1132075471698113,0.486065174182993,0.0800438596491228
AbDesign_1MHP_AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,1MHP,AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1006744617984621,0.5817757009345794,-0.027815995243716,0.4521431592074833,0.1263568198528631
AbDesign_1MLC_ABE__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,1MLC,ABE__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0952146239568712,0.6416666666666666,0.5034965460952284,0.4422206212498923,0.3809523809523809
AbDesign_1N8Z_ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,1N8Z,ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0535286181581648,0.6305555555555555,-0.1388888888888889,0.5925565121525647,0.2043290043290043
AbDesign_3SE9_GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,3SE9,GHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.2404652274787362,0.4202898550724637,0.2463768115942029,0.4349427831377148,0.2418909592822636
AbDesign_6RP8_CHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,6RP8,CHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0157635467980295,0.3205128205128205,-0.1153846153846153,0.7553572155889976,0.1007803790412486
AbDesign_7JMO_AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,AbDesign,7JMO,AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0229508196721311,0.4708994708994709,-0.1296296296296296,0.4214518503130471,0.1161171147316467
4D5_HER2_fitness_1N8Z__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1N8Z,4D5_HER2_fitness_1N8Z__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0101107346519314,0.5061072074293229,-0.0363247863247863,0.4851753127633419,0.0967820906055045
KRAS_DARPinK27_norfitness_5O2S__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,5O2S,KRAS_DARPinK27_norfitness_5O2S__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.2400089103075156,0.5790338313667857,0.0611476497120791,0.6927992050699138,0.1313659390192426
KRAS_RAF1_norfitness_6VJJ__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,6VJJ,KRAS_RAF1_norfitness_6VJJ__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0613264877806458,0.6174585659724613,0.1175723106419111,0.6412986602950195,0.1617935879534084
Z-domain_ZSPA-1_LL2_fitness_1LP1__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1LP1,Z-domain_ZSPA-1_LL2_fitness_1LP1__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0846841399693166,0.5451713706231556,0.019938997641375,0.5307994812559994,0.1108300762927598
KRAS_RALGDS-RBD_norfitness_1LFD__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1LFD,KRAS_RALGDS-RBD_norfitness_1LFD__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.4495356207486607,0.6884343045110007,0.155295628156985,0.77209966899468,0.1907861837219354
ACE2_SARS2-RBD_enrich_6M17__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0040808421157882,0.4884034050416344,0.0206024982995684,0.5111147917691693,0.1102336057715697
KRAS_PICK3CG-RBD_norfitness_1HE8__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1HE8,KRAS_PICK3CG-RBD_norfitness_1HE8__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0684225999080513,0.5696180262601676,0.0907145160587808,0.7166883100275876,0.1363686090205023
SARS2-RBD_ACE2_deltaKd_6M0J__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.2514579070651426,0.6505038636972391,0.0163118404242237,0.5740383738158332,0.1385119448214419
GB1_IgG-Fc_fitness_1FCC__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1422791475494343,0.6045304720205331,0.0267805766972286,0.6002278736710457,0.1270231781898169
Z-domain_ZpA963_HL2_fitness_2M5A__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,2M5A,Z-domain_ZpA963_HL2_fitness_2M5A__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.13494218414335,0.4266975308641975,-0.0555555555555555,0.3262992726760406,0.0850950821300269
5A12_Ang2_fitness_4ZFG__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1550056079368984,0.5877254974893062,0.0987787489926229,0.6596183319058467,0.1670140209843416
BH3_Bcl-xL_normed_1PQ1__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1PQ1,BH3_Bcl-xL_normed_1PQ1__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.2698621152685843,0.4270798943545724,-0.0688345988775173,0.3544476113652977,0.0832375374374796
GB1_IgG-Fc_fitness_1FCC_2016__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,2016,GB1_IgG-Fc_fitness_1FCC_2016__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1792919563326304,0.6413679841282564,0.0070936161611159,0.5393673161144884,0.130327420651917
HLA-A2_TAPBPR_meanscore_5WER__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,5WER,HLA-A2_TAPBPR_meanscore_5WER__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0369210776681853,0.5384736338248934,0.0147289474859005,0.538034339215288,0.111833561608001
PSD95_CRIPT_1BE9__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1BE9,PSD95_CRIPT_1BE9__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.3855854202569284,0.6488479139347553,0.0433983639753436,0.598570976715945,0.1403537548536834
BH3_Mcl-1_normed_3KZ0__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.1988894687093066,0.3566358534169693,-0.0474579068999669,0.4976260506296165,0.0889654774710735
KRAS_SOS1_norfitness_8BE4__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,8BE4,KRAS_SOS1_norfitness_8BE4__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.2534827391201972,0.5837215227273249,0.0695679455724859,0.6961896801629225,0.1321747001874133
Z-domain_ZpA963_HL1_fitness_2M5A__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,2M5A,Z-domain_ZpA963_HL1_fitness_2M5A__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.3644863976379877,0.2645798235889018,-0.1113662456946039,0.345185446717116,0.0636883578461694
KRAS_RAF1-RBD_norfitness_6VJJ__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.258901081914061,0.6383087016372255,0.1166399591369101,0.7327291980629771,0.1680568371109811
PSD95_Tm2F_1BE9__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1BE9,PSD95_Tm2F_1BE9__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1450004511835003,0.394242691858235,0.0082291861803195,0.6138807366579832,0.0869419129857956
Z-domain_ZSPA-1_LL1_fitness_1LP1__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1LP1,Z-domain_ZSPA-1_LL1_fitness_1LP1__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.3257386630940657,0.2891661018164501,-0.0993128781072164,0.3632166164622075,0.0646745967517857
hYAP65_peptide_FunctioncalScore_1JMQ__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,1JMQ,hYAP65_peptide_FunctioncalScore_1JMQ__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1067326724703098,0.5828078235672195,0.0663117778913152,0.6214048484295329,0.1324853793839221
5A12_VEGF_fitness_4ZFF__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0136805576508991,0.5149792784710954,0.0144039153432648,0.5505692965966285,0.1092377641394333
CD19_FMC63_Fitness_7URV__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.150295039933731,0.5656126258133165,0.0612396233276395,0.6930957583753892,0.1371781353187934
CXCR4_CXCL12_enrich_8U4O__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0717104176864587,0.4909896089529438,0.0259416686183545,0.5684477543434753,0.1115997780371458
ABBind_2JEL_HLP__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,2JEL,HLP__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.1760974644747821,0.4123931623931624,-0.4303314829119352,0.2153975442300737,0.5105641759542392
ABBind_1AK4_AD__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,1AK4,AD__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,,0.5,0.0,0.5277777777777778,0.1111111111111111
ABBind_1MLC_EHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,1MLC,EHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.185874630561557,0.6000000000000001,-0.12,0.7745170319751822,0.2083333333333333
ABBind_3HFM_HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,3HFM,HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.2264470989508667,0.5590909090909091,-0.1136363636363636,0.7467669904227137,0.1420483025746183
ABBind_HM_1YY9_AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,1YY9,AHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.4132434866242166,0.7,0.4333333333333333,0.1764705882352941,0.35
ABBind_1DVF_ABCD__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,1DVF,ABCD__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.2798085646698613,0.7013888888888888,0.1666666666666666,0.5140098390705878,0.265892094017094
ABBind_1DQJ_CHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,1DQJ,CHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0089749054792242,0.5066666666666667,0.1099853362660149,0.6380231547125754,0.1960575983156628
ABBind_1VFB_CHL__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,ABBind,1VFB,CHL__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0227711791033646,0.6166666666666667,-0.12,0.1838334439481416,0.1446557971014492
SKEMPI_1DQJ_ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,1DQJ,ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0414594860600717,0.4919354838709677,0.1532258064516129,0.7974080235944213,0.3458104395604395
SKEMPI_1VFB_ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,1VFB,ABC__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.1382877863058777,0.2525510204081632,-0.125,0.3963376394022282,0.0819116564864318
SKEMPI_3L5X_HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,3L5X,HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.194619643779817,0.71875,0.15625,0.7118994338615794,0.2236111111111111
SKEMPI_2B2X_HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,2B2X,HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0779375677296825,0.763888888888889,0.1547619047619047,0.3978305108826439,0.2308668582375479
SKEMPI_3NPS_BCA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,3NPS,BCA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0853975647794642,0.4933333333333333,-0.12,0.3317462641166688,0.1495726495726495
SKEMPI_1YY9_CDA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,1YY9,CDA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.447536699569417,0.9444444444444444,0.4444444444444444,0.8749517990684076,0.5833333333333333
SKEMPI_2BDN_HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,2BDN,HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.3076923076923076,0.5909090909090909,-0.1818181818181818,0.3846153846153846,0.2777777777777778
SKEMPI_3BN9_CDB__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,3BN9,CDB__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.0871468124631805,0.3046875,-0.125,0.3800497802000374,0.0962931839402427
SKEMPI_3HFM_HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,3HFM,HLY__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1348297788035345,0.5963431786216596,0.0098452883263009,0.7367447269545343,0.1438089378564171
SKEMPI_3N85_LHA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,3N85,LHA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.0547114989312058,0.5625,-0.1666666666666666,0.8421052631578947,0.3095238095238095
SKEMPI_1MHP_HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,1MHP,HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.2574037086202497,0.2777777777777778,-0.1269841269841269,0.2539260919076592,0.0834373313972898
SKEMPI_1MLC_ABE__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,1MLC,ABE__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.2833287814892659,0.3333333333333333,-0.12,0.5235321478572336,0.1057997557997558
SKEMPI_4JPK_HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,4JPK,HLA__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.006060606060606,0.5555555555555556,-0.1111111111111111,0.2,0.2
SKEMPI_3SE8_HLG__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,3SE8,HLG__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,0.1739130447974196,0.5,0.2564102564102564,0.9278046574216208,0.2468253968253968
SKEMPI_2JEL_LHP__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,2JEL,LHP__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.1900044736125496,0.388663967611336,-0.2704210242647055,0.3223258045107441,0.4988648334234182
SKEMPI_3SE9_HLG__nferruz__ProtGPT2__c445f80b__mutant__fp16__focus0__wt__,SKEMPI,3SE9,HLG__nferruz__ProtGPT2__c445f80b__mutant__fp16_,,ProtGPT2,,0,wt,-0.1190354184389761,0.2318840579710144,-0.1304347826086956,0.337770478147665,0.099067599067599
