file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
AbDesign_4I77_HLZ__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,4I77,HLZ__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1015436726437181,0.4047619047619047,-0.0328975847479884,1.0,0.5796227581941868
AbDesign_5GGV_HLY__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,5GGV,HLY__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.0790573774620065,0.4023809523809524,-0.1166666666666666,0.4538157043958547,0.0954162786817909
AbDesign_6NMU_HLS__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,6NMU,HLS__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.3974444221255503,0.5857142857142856,0.3285714285714285,0.7286135522977739,0.3069908814589666
AbDesign_6XKR_HLP__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,6XKR,HLP__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.0081747709654686,0.3230769230769231,-0.1282051282051282,0.376885098321255,0.0964821954151639
AbDesign_7KF0_HLV__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,7KF0,HLV__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.0628259838786154,0.4393939393939394,-0.1212121212121212,0.7550102592395922,0.1258116883116883
AbDesign_1BJ1_HLW__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,1BJ1,HLW__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1119666785457609,0.5311059907834101,0.2050691244239631,0.5699269881169747,0.2017127606989358
AbDesign_3BDY_HLV__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,3BDY,HLV__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.3473328309774496,0.7096774193548386,-0.1290322580645161,0.7864735228275179,0.2267316017316017
AbDesign_3HFM_HLY__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,3HFM,HLY__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.34446857098679,0.780952380952381,0.074794854291031,0.690307651324696,0.409090909090909
AbDesign_3N85_AHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,3N85,AHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.3708223816448394,0.6875,0.6666666666666666,1.0,0.6428571428571428
AbDesign_3N85_AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,3N85,AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.3282689935872349,0.75,-0.1666666666666666,0.4210526315789473,0.45
AbDesign_5F9W_GHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,5F9W,GHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.3890707188778493,0.8584905660377359,0.6289308176100629,0.9416909633615034,0.4627450980392156
AbDesign_5GGV_HLY__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,5GGV,HLY__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.0924274169594363,0.4297619047619047,-0.1166666666666666,0.5011711975435891,0.0983608101420163
AbDesign_6MFP_GHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,6MFP,GHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.3182976711180889,0.0871212121212121,-0.1212121212121212,0.3794281286070957,0.0730156398634659
AbDesign_6RP8_CHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,6RP8,CHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.1061707114839771,0.3846153846153846,0.2564102564102564,0.7124994908770172,0.1758109040717736
AbDesign_1MHP_AHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,1MHP,AHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1070765111075065,0.3372274143302181,-0.027815995243716,0.6368604577129023,0.1188065424764726
AbDesign_6RP8_CHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,6RP8,CHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.1571428571428571,0.1794871794871794,-0.1153846153846153,0.5061196228275238,0.0823460064839375
AbDesign_2BDN_AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,2BDN,AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.1043956043956044,0.3181818181818182,-0.1818181818181818,0.6153846153846154,0.1623376623376623
AbDesign_3BDY_HLV__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,3BDY,HLV__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.3021079334543042,0.7822580645161291,-0.1290322580645161,0.8483703625211456,0.2589285714285714
AbDesign_3BE1_AHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,3BE1,AHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.2475435302553197,0.42,-0.1466471150213532,0.4081504383556184,0.1459934940538388
AbDesign_6XKR_HLP__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,6XKR,HLP__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.0794277259002691,0.182051282051282,-0.1282051282051282,0.4507565633067569,0.0810454251630722
AbDesign_1BJ1_HLW__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,1BJ1,HLW__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.1196222072214081,0.5357142857142857,0.2050691244239631,0.5715683168149934,0.1846671897738162
AbDesign_1MHP_AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,1MHP,AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.0115488331471686,0.3917445482866044,-0.027815995243716,0.6431731319052602,0.1120734842953062
AbDesign_3BE1_AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,3BE1,AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.0842403385140782,0.4866666666666667,-0.1466471150213532,0.5663794417830741,0.1649059829059829
AbDesign_3NGB_GHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,3NGB,GHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.1499317973740311,0.5886524822695035,0.1556077404714173,0.533069226196657,0.1771143671143671
AbDesign_3SE8_GHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,3SE8,GHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1220973668885607,0.4871794871794871,-0.1153846153846153,0.3349530421854346,0.1309523809523809
AbDesign_4I77_HLZ__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,4I77,HLZ__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.3404699612171726,0.761904761904762,0.3947710169758613,1.0,0.7869614512471654
AbDesign_6NMS_HLS__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,6NMS,HLS__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.2282317530985044,0.5045454545454545,0.109090909090909,0.7710117138662314,0.1471561771561771
AbDesign_6NMS_HLS__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,6NMS,HLS__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.1259183673469387,0.5136363636363637,-0.1136363636363636,0.628796076936966,0.1209888256377819
AbDesign_7BEJ_EHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,7BEJ,EHL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.4221288515406162,0.6290322580645162,0.1532258064516129,0.6772183985356316,0.2172453703703703
AbDesign_7JMO_AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,7JMO,AHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.4428138923429335,0.7513227513227513,0.0317460317460317,0.7224881238593333,0.2225660304607673
AbDesign_7KF0_HLV__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,7KF0,HLV__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1192508297771455,0.4469696969696969,-0.1212121212121212,0.5786343643034344,0.1386033817068299
AbDesign_1JRH_HIL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,AbDesign,1JRH,HIL__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1799022599509448,0.4509803921568627,-0.140028008402801,0.2142439876905212,0.173109243697479
AbDesign_7BEJ_EHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,AbDesign,7BEJ,EHL__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.4969187675070028,0.6532258064516129,-0.1290322580645161,0.7526108385072301,0.2080627705627705
SKEMPI_1DQJ_ABC__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,SKEMPI,1DQJ,ABC__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.2570208004061879,0.7419354838709676,0.1532258064516129,0.8032019410511702,0.4146825396825396
SKEMPI_1MLC_ABE__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,SKEMPI,1MLC,ABE__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.2075006921438295,0.3333333333333333,-0.12,0.377346367525905,0.1072446072446072
SKEMPI_2JEL_LHP__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,SKEMPI,2JEL,LHP__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.0829497142263742,0.4473684210526316,0.0159071190743944,0.5249357855502005,0.579988734107562
SKEMPI_4JPK_HLA__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,SKEMPI,4JPK,HLA__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.2363636363636363,0.2222222222222222,-0.1111111111111111,0.9,0.125
SKEMPI_1VFB_ABC__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,SKEMPI,1VFB,ABC__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1541083566478852,0.4285714285714285,-0.125,0.2583945184478696,0.1131431803927474
SKEMPI_3NPS_BCA__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,SKEMPI,3NPS,BCA__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.154098810803969,0.4799999999999999,-0.12,0.2253460228284512,0.1527472527472527
SKEMPI_4JPK_HLA__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,SKEMPI,4JPK,HLA__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.0909090909090908,0.0,-0.1111111111111111,0.4,0.1
SKEMPI_2JEL_LHP__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,SKEMPI,2JEL,LHP__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,-0.1716421009761129,0.3724696356275304,-0.2704210242647055,0.211678864271661,0.4888852734564353
SKEMPI_3HFM_HLY__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,SKEMPI,3HFM,HLY__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.3648267850598676,0.6329113924050632,0.1336146272855133,0.7515864497641895,0.3484921491980849
SKEMPI_3NPS_BCA__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,SKEMPI,3NPS,BCA__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.1571096223827322,0.48,-0.12,0.4943223808302411,0.1493606138107417
SKEMPI_1MLC_ABE__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,SKEMPI,1MLC,ABE__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.1773884544976273,0.3066666666666666,-0.12,0.3650536152392222,0.0994227994227994
SKEMPI_1DQJ_ABC__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,SKEMPI,1DQJ,ABC__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.0599565736569139,0.3669354838709677,-0.1290322580645161,0.5967668483096391,0.1083259061200237
SKEMPI_1VFB_ABC__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,SKEMPI,1VFB,ABC__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.2474345601876388,0.5204081632653061,-0.125,0.6323986628804528,0.1273532547779088
SKEMPI_3HFM_HLY__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,SKEMPI,3HFM,HLY__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.1411978126891571,0.5513361462728551,0.0098452883263009,0.7653710443150407,0.2345647042842228
5A12_VEGF_fitness_4ZFF__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.3019957740563249,0.4947970254366268,-0.0451099717593013,0.2709012271602751,0.0938512259569351
ACE2_SARS2-RBD_enrich_6M17__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.1278967056742145,0.5130695284987684,-0.0250688877900889,0.5646929327415646,0.0993101185406056
BH3_Bcl-xL_normed_1PQ1__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,1PQ1,BH3_Bcl-xL_normed_1PQ1__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.2071616612242526,0.646129085506768,0.0380488610102344,0.5639988144594643,0.141183777520537
KRAS_PICK3CG-RBD_norfitness_1HE8__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,1HE8,KRAS_PICK3CG-RBD_norfitness_1HE8__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.5048413124963905,0.7085182977826677,0.1681268313657243,0.8244004284211576,0.2194583900303122
PSD95_CRIPT_1BE9__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,1BE9,PSD95_CRIPT_1BE9__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.4707269274374365,0.6285381040311863,0.0644998706523581,0.6627057064035724,0.1376239378733816
PSD95_Tm2F_1BE9__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,1BE9,PSD95_Tm2F_1BE9__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.2465020725549619,0.4764564990499639,-0.0550753338507239,0.5662836567178031,0.089984925366726
BH3_Mcl-1_normed_3KZ0__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.5056358438208389,0.8452253218884119,0.3586992406734896,0.7966496738704427,0.3960638170135699
CD19_FMC63_Fitness_7URV__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.566329764819431,0.6436590379169793,0.0385156150916684,0.7437414529510238,0.1397619902910511
GB1_IgG-Fc_fitness_1FCC__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.2922495176049073,0.5714122385292413,0.0130198549922725,0.5955152114123643,0.1145491835723597
KRAS_RAF1-RBD_norfitness_6VJJ__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.5434479235857299,0.7795183079003596,0.2849675239267822,0.8550818652818346,0.3095255027201374
KRAS_SOS1_norfitness_8BE4__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,8BE4,KRAS_SOS1_norfitness_8BE4__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.3045379703888132,0.6314092171446339,0.1278986582655445,0.7574198214976021,0.1785076195344712
Z-domain_ZpA963_HL1_fitness_2M5A__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL1_fitness_2M5A__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.1087683201642355,0.6369125822118591,0.0447670285208959,0.5642817006646792,0.1593377250367337
ACE2_SARS2-RBD_enrich_6M17__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.1232051427661555,0.5095073275251698,-0.0605910769709336,0.5226783976707094,0.0959058049689017
GB1_IgG-Fc_fitness_1FCC__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.2113124289317527,0.5371819039097872,-0.0135260406867007,0.5620901841856343,0.103255480593168
SARS2-RBD_ACE2_deltaKd_6M0J__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.3234440164960068,0.7082521411426684,0.0726821995945444,0.5925492356719322,0.1648595421228156
Z-domain_ZSPA-1_LL2_fitness_1LP1__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL2_fitness_1LP1__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.0892576811584338,0.5255638765766895,-0.0416875562594715,0.4930783854574079,0.0970752211446657
5A12_VEGF_fitness_4ZFF__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.2930870978301318,0.6522583504413033,0.1021526722179992,0.6694709800172527,0.1627727093907794
BH3_Mcl-1_normed_3KZ0__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.4075068316858995,0.6924314955430835,0.1235556289204357,0.7213456585877592,0.2164239909835298
CD19_FMC63_Fitness_7URV__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,-0.5492242607104714,0.2907959309458603,-0.0893069312356689,0.3200314384806353,0.0676391273021689
HLA-A2_TAPBPR_meanscore_5WER__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,5WER,HLA-A2_TAPBPR_meanscore_5WER__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.4047054383520904,0.636483088049285,0.0678075227055153,0.6879684957788308,0.155811139012284
KRAS_RAF1-RBD_norfitness_6VJJ__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.4819358803503096,0.7624437022216198,0.2302970327984477,0.8222207054489864,0.2703057204528566
5A12_Ang2_fitness_4ZFG__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16__focus0,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG__westlake-repl__SaProt_35M_AF2__e129224d__wt__fp16_,,SaProt_35M_AF2,,0,wt,0.2114893643636581,0.6852891947182443,0.2392288140846816,0.7821180665219162,0.2433155108371397
5A12_Ang2_fitness_4ZFG__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.1633679255078524,0.663455458434071,0.1104829210836278,0.6199860429483914,0.1667894629827737
CXCR4_CXCL12_enrich_8U4O__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16__focus0,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__westlake-repl__SaProt_35M_AF2__e129224d__masked__fp16_,,SaProt_35M_AF2,,0,masked,0.1254147257046378,0.4823299878200442,0.0135949046739768,0.5821739187089003,0.1040761474265127
