file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
1YY9_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,1YY9,1YY9_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.2167264293417252,0.287037037037037,-0.1666666666666666,0.5023000480467537,0.1525641025641025
2NYY_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,2NYY,2NYY_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.0792456441247974,0.2777777777777778,-0.1111111111111111,0.4843689748835509,0.1333333333333333
3BE1_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,3BE1,3BE1_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.0837931762867671,0.4413793103448276,0.1061337261010464,0.4192436306602684,0.1850116877045348
3SE8_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,3SE8,3SE8_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.0298344056441076,0.36,-0.12,0.5163903363822436,0.1079802550390785
AbDesign_5F9W_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,AbDesign,5F9W,5F9W_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.5276385001076626,0.8205128205128205,0.2564102564102564,0.912367688672104,0.3253561253561253
AbDesign_5F9W_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,AbDesign,5F9W,5F9W_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.285740652478543,0.641025641025641,-0.1153846153846153,0.4553947663102698,0.1646299545459209
AbDesign_6NMU_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,AbDesign,6NMU,6NMU_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.0646931853222325,0.4585365853658537,0.3268292682926829,0.4034464119285302,0.2398692810457516
AbDesign_6XKR_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,AbDesign,6XKR,6XKR_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.2426759287224403,0.1421052631578947,-0.131578947368421,0.5309273907492085,0.0807928913192071
AbDesign_7BEJ_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,AbDesign,7BEJ,7BEJ_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.0113072045558816,0.625,0.15,0.529667087957932,0.2139069264069263
AbDesign_7JMO_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,AbDesign,7JMO,7JMO_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.1548507203639348,0.462962962962963,-0.1111111111111111,0.5394128630380798,0.1034399030088685
AbDesign_7KF0_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,AbDesign,7KF0,7KF0_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.1011583011583011,0.609375,0.4375,0.6519706275915715,0.3560606060606061
1YY9_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,1YY9,1YY9_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.1711683210716928,0.324074074074074,-0.1666666666666666,0.606409098188902,0.1611111111111111
3BE1_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,3BE1,3BE1_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.0401349400130401,0.4827586206896552,0.3638870609178736,0.6338203880276975,0.3173297966401415
3HFM_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,3HFM,3HFM_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.2699816344268126,0.37,-0.125,0.3551494203108251,0.1089097744360902
AbDesign_6MFP_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,AbDesign,6MFP,6MFP_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.2895752895752895,0.28125,-0.125,0.3611837662231605,0.0933434484905073
AbDesign_7JMO_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,AbDesign,7JMO,7JMO_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.1001944984717977,0.5432098765432098,-0.1111111111111111,0.4202536916275204,0.133262924952714
ABBind_1T83_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,ABBind,1T83,1T83_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.1021926726056316,0.2684162895927602,-0.1131221719457013,0.3702696614370673,0.0675368559699457
2NY7_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,2NY7,2NY7_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.0794835731603312,0.4814814814814815,-0.1481481481481481,0.2555406616193799,0.1432615629984051
2NY7_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,2NY7,2NY7_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.3502118858028808,0.287037037037037,-0.1481481481481481,0.2163694438104335,0.1089778265107212
ABBind_3WJJ_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,ABBind,3WJJ,3WJJ_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.1715384615384615,0.7424242424242423,0.2424242424242424,0.3603167040317436,0.2777777777777778
ABBind_1JTG_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,ABBind,1JTG,1JTG_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.376285549090474,0.4814814814814814,-0.1481481481481481,0.2187697825705459,0.1458066922421142
ABBind_1T83_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,ABBind,1T83,1T83_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.2297641940365881,0.281447963800905,-0.1131221719457013,0.2980010316598153,0.0684259389389345
ABBind_3WJJ_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,ABBind,3WJJ,3WJJ_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.4492307692307692,0.696969696969697,-0.1363636363636363,0.6880170139782122,0.2444444444444444
1VFB_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,1VFB,1VFB_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.13176512073301,0.3631578947368421,-0.131578947368421,0.6236370014146334,0.1045455982298087
1VFB_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,1VFB,1VFB_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.0344919030162184,0.4263157894736842,-0.131578947368421,0.6236370014146334,0.1181620718462823
ABBind_1JTG_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,ABBind,1JTG,1JTG_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.2786852244603617,0.5185185185185186,-0.1481481481481481,0.0816705202392338,0.1540570175438596
2B2X_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,2B2X,2B2X_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.5744002424669912,0.5691609977324262,-0.1111111111111111,0.7614675996384154,0.1294039294039294
SKEMPI_3NPS_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,SKEMPI,3NPS,3NPS_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.3623874259897633,0.1805555555555555,-0.125,0.2194194296525656,0.0895135566188197
3BN9_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,3BN9,3BN9_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.1074380175829562,0.4032258064516129,-0.1290322580645161,0.61488340788224,0.1340992647058823
3L5X_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,3L5X,3L5X_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.2529766098498291,0.6290322580645161,0.4354838709677419,0.8110404293457455,0.4846390168970814
SKEMPI_3NPS_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,SKEMPI,3NPS,3NPS_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.3602503476562095,0.3333333333333333,-0.125,0.2992261859351423,0.1095860566448801
3L5X_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,3L5X,3L5X_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.1200448253827816,0.6451612903225806,0.1532258064516129,0.5151414223999169,0.2885416666666667
2B2X_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,2B2X,2B2X_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.4515006240915724,0.4104308390022675,-0.1111111111111111,0.8163880314887414,0.0907962066713501
3BN9_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,3BN9,3BN9_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.1064574880874142,0.4354838709677419,0.1532258064516129,0.5897569369344489,0.3436755952380952
4D5_HER2_fitness_1N8Z_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,1N8Z,4D5_HER2_fitness_1N8Z_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.0836023595485955,0.4074720670391061,-0.0911963862559092,0.5121854756787478,0.0813363022646571
ACE2_SARS2-RBD_enrich_6M17_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.069110532352162,0.486986301369863,-0.0203158919080769,0.5314188693115811,0.0993802765834941
CD19_FMC63_Fitness_7URV_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,7URV,CD19_FMC63_Fitness_7URV_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.090564235340521,0.4314976723735848,-0.0547252153091569,0.5134070347665959,0.0829938626515576
4D5_HER2_fitness_1N8Z_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,1N8Z,4D5_HER2_fitness_1N8Z_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.0338662446578345,0.4538756983240223,-0.0033154592314169,0.481496337130205,0.0913422348386589
CD19_FMC63_Fitness_7URV_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,7URV,CD19_FMC63_Fitness_7URV_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.0353000610948057,0.3876203547736394,-0.0506685798656601,0.5212200146131271,0.0784083073653749
5A12_VEGF_fitness_4ZFF_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.0602432907747078,0.4548130144899167,-0.0419443182816524,0.4712149291841632,0.0879664237664362
ACE2_SARS2-RBD_enrich_6M17_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.005117606025045,0.4638745415075979,0.0252339246949621,0.5239724958433098,0.1009476322167586
SARS2-RBD_ACE2_deltaKd_6M0J_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,-0.0201827705371764,0.5134008873965703,0.0328521856054151,0.4825254637351094,0.1094226838404722
5A12_Ang2_fitness_4ZFG_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.1326814226128611,0.6712580348943985,-0.1111111111111111,0.3523211136279225,0.1722821327096209
SARS2-RBD_ACE2_deltaKd_6M0J_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,0.0256048647671593,0.5148698884758364,0.0328521856054151,0.5048594449532704,0.1088792576076044
5A12_VEGF_fitness_4ZFF_HL__hemantn__ablang2__542dd807__masked__fp16__focus1,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF_HL__hemantn__ablang2__542dd807__masked__fp16_,,ablang2,,1,masked,-0.1097406004492084,0.4113971630669764,-0.0506008622884416,0.4612261764694977,0.0807883945464559
5A12_Ang2_fitness_4ZFG_HL__hemantn__ablang2__542dd807__wt__fp16__focus1,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG_HL__hemantn__ablang2__542dd807__wt__fp16_,,ablang2,,1,wt,0.1273269103436014,0.6854912764003673,-0.0101010101010101,0.546440671892396,0.2573791591571527
