file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1N8Z,4D5_HER2_fitness_1N8Z__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1040013243430452,0.5394353081734485,0.0403882749910114,0.9360016719375114,0.5552935717495058
5A12_Ang2_fitness_4ZFG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1655437779369499,0.568483374030451,0.1186440677966101,0.9414996186481468,0.5803110670181952
5A12_VEGF_fitness_4ZFF__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.3088701056170895,0.6606239022376106,0.2826853528545321,0.9819537416895014,0.6094359566988585
ACE2_SARS2-RBD_enrich_6M17__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1083255504700552,0.5592634321880318,0.0933211735502198,0.9242041880360002,0.5143929847025905
BH3_Bcl-xL_normed_1PQ1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1PQ1,BH3_Bcl-xL_normed_1PQ1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,,0.5,0.0,0.6416194072628697,0.5
BH3_Mcl-1_normed_3KZ0__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,-0.2303097776816091,0.3624945960853297,-0.1814671814671814,0.6118915701428307,0.4210953942291209
CD19_FMC63_Fitness_7URV__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.3846771525937564,0.745162901837733,0.4240865203972703,0.970744371686138,0.7260050049361574
CXCR4_CXCL12_enrich_8U4O__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1387663622604366,0.5739035472430564,0.1025962111582681,0.9610532467256844,0.5501863385650279
GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,2016,GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.4319075504128171,0.7315819949325766,0.318001443001443,0.9477350818085246,0.7417658985250533
GB1_IgG-Fc_fitness_1FCC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.3569907529712954,0.6822555191582664,0.2573015683064423,0.968349556857962,0.60915455984561
HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,5WER,HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.3697205128663325,0.6717567778324672,0.2511961722488038,0.973446480541692,0.6343054648472716
KRAS_DARPinK27_norfitness_5O2S__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,5O2S,KRAS_DARPinK27_norfitness_5O2S__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.5954435420797309,0.8180069770648952,0.4696155210590665,0.9784529318840424,0.7880317072612886
KRAS_PICK3CG-RBD_norfitness_1HE8__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1HE8,KRAS_PICK3CG-RBD_norfitness_1HE8__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,,0.5,0.0,0.9507729021900602,0.5000260375982919
KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.6470925198424048,0.8256399825227582,0.4812192384077368,0.9868949881367544,0.8065416700714206
KRAS_RAF1_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,6VJJ,KRAS_RAF1_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.5343200912841924,0.7897588948706488,0.4370907908492564,0.970208073595724,0.7683442580041726
KRAS_RALGDS-RBD_norfitness_1LFD__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1LFD,KRAS_RALGDS-RBD_norfitness_1LFD__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.6240297000106025,0.8250890403403666,0.4934368996163635,0.982676835848042,0.7837826906260716
KRAS_SOS1_norfitness_8BE4__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,8BE4,KRAS_SOS1_norfitness_8BE4__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.5327153285278038,0.7869085706650727,0.4145688530173474,0.9749556633758902,0.7574797913078377
PSD95_CRIPT_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1BE9,PSD95_CRIPT_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.3264624425039957,0.6546188711534874,0.2111601140041046,0.9811802277082088,0.5889821705683963
PSD95_Tm2F_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1BE9,PSD95_Tm2F_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.2073364393268293,0.5951656018992106,0.1299933090141733,0.9467289529203868,0.556799032814767
SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.6208284825735989,0.7867056100864718,0.4230980690935442,0.9787506926565794,0.7543984211872315
Z-domain_ZSPA-1_LL1_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL1_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1554891240269126,0.5825207548255924,0.1117168691389074,0.8919058841684927,0.5850247031410506
Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1899386016062401,0.5871986674315076,0.1198279724108062,0.7556292192760545,0.5565229976207051
Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.4700582431463499,0.7229514813802944,0.3402203856749311,0.9508810542248995,0.7213059493012501
Z-domain_ZpA963_HL2_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL2_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.4835230778576951,0.7031055555555557,0.3066666666666666,0.9149651406337362,0.7147936403178318
hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,BindingGYM,1JMQ,hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1287811513314163,0.5485466034520138,0.0753517656199537,0.8930401179826015,0.527288924755971
SKEMPI_1DQJ_ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,1DQJ,ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.0089642132021776,0.4869281045751633,-0.1437908496732026,0.8100459205902049,0.4983384175512995
SKEMPI_1MHP_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,1MHP,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,-0.1216967015593945,0.4674603174603174,-0.1269841269841269,0.8268672558252088,0.5017237257221158
SKEMPI_1MLC_ABE__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,1MLC,ABE__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,-0.2619764675219589,0.4438775510204081,-0.1428571428571428,0.8075984953385659,0.4924577253792636
SKEMPI_1VFB_ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,1VFB,ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1610336309302707,0.6184475806451613,0.2379032258064516,0.8231450976937743,0.5530216990443011
SKEMPI_1YY9_CDA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,1YY9,CDA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,-0.3520120594932558,0.43,0.0,0.8478431494951657,0.4712426900584795
SKEMPI_2B2X_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,2B2X,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.243965927954139,0.5964285714285714,0.2111111111111111,0.8262915877966507,0.5548408271006228
SKEMPI_2BDN_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,2BDN,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.0714285714285714,0.6666666666666666,0.3809523809523809,0.9026394779871548,0.6572356215213357
SKEMPI_2JEL_LHP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,2JEL,LHP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,-0.0085785601892233,0.4777327935222673,0.0640046084977237,0.9378879805694518,0.5643940653019563
SKEMPI_3BN9_CDB__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,3BN9,CDB__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1054396172259631,0.5277777777777778,0.1111111111111111,0.9678398243214174,0.64220829324996
SKEMPI_3HFM_HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,3HFM,HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.1823649591301938,0.6069214876033058,0.2727272727272727,0.8771278806759962,0.5895686221479601
SKEMPI_3L5X_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,3L5X,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.2108379474281351,0.5696594427244581,0.0556414884074657,0.8676878323341212,0.6280885907963665
SKEMPI_3N85_LHA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,3N85,LHA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.4437710468864471,0.68,0.2,0.941066226632966,0.7644444444444445
SKEMPI_3NPS_BCA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,3NPS,BCA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.2003558250595121,0.5897435897435898,0.0716114874039432,0.8512153815932463,0.5950070966185517
SKEMPI_3SE8_HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,3SE8,HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,-0.0645399684658979,0.3714285714285714,-0.1047619047619047,0.9139091924083336,0.5082247117829327
SKEMPI_3SE9_HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,3SE9,HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,0.033521468410976,0.5207100591715976,0.0769230769230769,0.887917849902624,0.5226631779700833
SKEMPI_4JPK_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus0,SKEMPI,4JPK,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,0,wt,-0.1165731926365712,0.4399999999999999,-0.2,0.9112623771668052,0.5222222222222221
