file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
AbDesign_1DQJ_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,1DQJ,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.5541087938402239,0.8518518518518519,0.2222222222222222,0.8592453628198339,0.6190476190476191
AbDesign_1JRH_HIL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,1JRH,HIL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.2145277995230932,0.4313725490196078,-0.140028008402801,0.4036845670138101,0.1743247006404901
AbDesign_3SE9_GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,3SE9,GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.2384128926780642,0.5217391304347826,-0.1304347826086956,0.5301303817603579,0.1655677655677656
AbDesign_5F9W_GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,5F9W,GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.2767971946230275,0.6981132075471699,0.2578616352201258,0.7991258035012335,0.4243743743743743
AbDesign_5GGV_HLY__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,5GGV,HLY__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.0147657434751376,0.3619047619047618,-0.1166666666666666,0.5842501651357007,0.0890973706560948
AbDesign_6NMU_HLS__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,6NMU,HLS__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.0159005492917028,0.4404761904761905,0.074794854291031,0.5055041561924987,0.1214459518807344
AbDesign_1DQJ_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1DQJ,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.486311953182126,0.7777777777777779,0.2222222222222222,0.8592453628198339,0.5555555555555556
AbDesign_1MLC_ABE__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1MLC,ABE__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.2608483968818453,0.8083333333333333,-0.15,0.4422206212498923,0.3523809523809524
AbDesign_1N8Z_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1N8Z,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.0150821676569422,0.3916666666666666,-0.1543033499620919,0.5251083102652726,0.1235714285714285
AbDesign_3BDY_HLV__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,3BDY,HLV__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.0522473971385407,0.4919354838709677,-0.1290322580645161,0.3833284359161935,0.1408424908424908
AbDesign_3HFM_HLY__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,3HFM,HLY__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.3504844788596071,0.6476190476190476,0.2815806279191758,0.8056909864822098,0.3383458646616541
AbDesign_3N85_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,3N85,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.3221899381504342,0.4375,-0.1666666666666666,0.4210526315789473,0.2428571428571428
AbDesign_3N85_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,3N85,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.5884146341463415,0.59375,-0.1666666666666666,0.631578947368421,0.2916666666666666
AbDesign_3NGB_GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,3NGB,GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.0345189135172211,0.4822695035460993,0.0602836879432624,0.6392062330877075,0.1611645466636337
AbDesign_5GGV_HLY__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,5GGV,HLY__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.0275962526577372,0.3559523809523809,-0.1166666666666666,0.4429695537928163,0.0881173879588339
AbDesign_6NMU_HLS__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,6NMU,HLS__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0352703093379589,0.4904761904761905,-0.119047619047619,0.6073164491265605,0.1294155844155844
AbDesign_6XKR_HLP__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,6XKR,HLP__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.0045102184637068,0.4512820512820513,0.0974358974358974,0.6369821453065716,0.1447482067047284
AbDesign_7BEJ_EHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,7BEJ,EHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.3638655462184874,0.5,-0.1290322580645161,0.7973234834323321,0.1541666666666666
AbDesign_2NYY_ACD__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,2NYY,ACD__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.1413685581599317,0.3333333333333333,-0.1980295085953348,0.6427936440802362,0.1637426900584795
AbDesign_3SE8_GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,3SE8,GHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0901588872462543,0.6538461538461537,-0.1153846153846153,0.6742365745155081,0.1915204678362573
AbDesign_3SE8_GHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,3SE8,GHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.0916369017912749,0.5384615384615384,-0.1153846153846153,0.3619932558765978,0.1471819645732689
AbDesign_6RP8_CHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,6RP8,CHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.1812807881773398,0.2307692307692308,-0.1153846153846153,0.3168381269893817,0.0870726495726495
AbDesign_7KF0_HLV__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,7KF0,HLV__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.0320056899004267,0.4393939393939394,0.1590909090909091,0.7570131321268864,0.2284159159159159
AbDesign_1BJ1_HLW__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1BJ1,HLW__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.1308208042016651,0.4389400921658986,-0.1129032258064516,0.3848747649454307,0.099736293340481
AbDesign_1MLC_ABE__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,1MLC,ABE__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.2608483968818453,0.8083333333333333,-0.15,0.4422206212498923,0.3523809523809524
AbDesign_1VFB_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1VFB,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.059101778818888,0.5036319612590799,0.2009685230024213,0.7536969535804233,0.1834254398084185
AbDesign_2BDN_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,2BDN,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.0769230769230769,0.5454545454545454,-0.1818181818181818,0.5384615384615384,0.2261904761904761
AbDesign_2YSS_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,2YSS,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.0533787068826768,0.7091503267973857,0.0686274509803921,0.5298463638022605,0.1955467372134038
AbDesign_3HFM_HLY__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,3HFM,HLY__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.3703832510543101,0.7428571428571428,0.5523809523809524,0.926472958700184,0.5066666666666666
AbDesign_4I77_HLZ__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,4I77,HLZ__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.0418121005003545,0.4285714285714285,0.3947710169758613,1.0,0.6431148216862501
AbDesign_6XKR_HLP__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,6XKR,HLP__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.000845665961945,0.5179487179487179,0.0974358974358974,0.6069236559027753,0.1749653679653679
AbDesign_1BVK_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,1BVK,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.2178137651821862,0.6714285714285714,0.1642857142857142,0.435854436613686,0.1912593984962405
AbDesign_2YSS_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,2YSS,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.0255379828882551,0.6928104575163399,0.0686274509803921,0.4443792050130034,0.184453781512605
AbDesign_3BE1_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,3BE1,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.1221484908454134,0.26,-0.1466471150213532,0.7848331659959842,0.1130977443609022
AbDesign_5GGS_ABZ__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,5GGS,ABZ__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.0727396909416887,0.6268115942028987,0.0579710144927536,0.5799781017163136,0.3259108009108009
AbDesign_6RP8_CHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,6RP8,CHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.1142857142857142,0.2564102564102564,-0.1153846153846153,0.3989753110475728,0.0895622895622895
AbDesign_7KF0_HLV__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,7KF0,HLV__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0232337600758653,0.4545454545454545,0.1590909090909091,0.8541464417732216,0.2209595959595959
AbDesign_1BVK_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1BVK,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.1876518218623482,0.75,0.1642857142857142,0.7746957831154918,0.4239285714285714
AbDesign_1JRH_HIL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1JRH,HIL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,-0.0383891851778166,0.5490196078431373,0.3267320196065356,0.7633939999567894,0.4527629233511586
AbDesign_1YY9_ACD__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,1YY9,ACD__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.2715701119390635,0.6228070175438597,-0.1578947368421052,0.4969585195880545,0.2435897435897436
AbDesign_3BDY_HLV__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,3BDY,HLV__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.1212083433617222,0.4838709677419355,-0.1290322580645161,0.5707415796364287,0.1345825227404175
AbDesign_6NMS_HLS__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,6NMS,HLS__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0661751575510623,0.6409090909090909,0.3318181818181818,0.7161423063269104,0.2916666666666667
AbDesign_7BEJ_EHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,7BEJ,EHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.3875621551629002,0.5322580645161291,-0.1290322580645161,0.7367832407037828,0.1839285714285714
AbDesign_1BJ1_HLW__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,1BJ1,HLW__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.1567971939889486,0.4297235023041474,-0.1129032258064516,0.4531159536156119,0.0987427955543176
AbDesign_1MHP_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,1MHP,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.0470942399216945,0.3123052959501557,-0.027815995243716,0.6952922276368858,0.1270139137714619
AbDesign_1VFB_ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,1VFB,ABC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.0227426986338406,0.49636803874092,0.2009685230024213,0.561911030345642,0.1990628745777487
AbDesign_3BE1_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,3BE1,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.1794570568368938,0.2466666666666666,-0.1466471150213532,0.746876798450026,0.1116623376623376
AbDesign_3NGB_GHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,3NGB,GHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.033309810275915,0.4539007092198581,0.2482269503546099,0.5764170597405072,0.1800798379774709
AbDesign_4I77_HLZ__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,4I77,HLZ__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,-0.1672484020014181,0.3809523809523809,-0.0328975847479884,0.2,0.5240672026386312
AbDesign_6NMS_HLS__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,6NMS,HLS__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.0164804326965886,0.6090909090909091,0.3318181818181818,0.6227235142154748,0.3658333333333333
AbDesign_7JMO_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,AbDesign,7JMO,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.1974616604970914,0.5476190476190477,-0.1296296296296296,0.5650085848542155,0.131623890035764
AbDesign_7JMO_AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,AbDesign,7JMO,AHL__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.1654173111899081,0.5211640211640212,-0.1296296296296296,0.4675970086231915,0.1245640459926174
HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,5WER,HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.3029114870964284,0.5828861673685412,0.0843945774616449,0.705201560522541,0.1333118278996469
PSD95_CRIPT_1BE9__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,1BE9,PSD95_CRIPT_1BE9__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.5691170350418329,0.661898644971945,0.0363645284163388,0.752803820215817,0.1522745406821598
CD19_FMC63_Fitness_7URV__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.2868368014100084,0.5199269832132618,-0.0040919003507773,0.6843767317312408,0.1069786828557657
PSD95_Tm2F_1BE9__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,BindingGYM,1BE9,PSD95_Tm2F_1BE9__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.271058243048938,0.3706412074825381,-0.0972783472047528,0.6072769805435356,0.0737516382994922
ACE2_SARS2-RBD_enrich_6M17__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.1877105616111295,0.5657086214781335,-0.0199942893356825,0.5397774754015894,0.108084583724478
KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.5317694714653459,0.7627511174665795,0.2403679127431409,0.843863553479411,0.2709998036525036
KRAS_RAF1_norfitness_6VJJ__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,6VJJ,KRAS_RAF1_norfitness_6VJJ__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.506265532465181,0.7749067646246404,0.2831918074529129,0.8297137865449087,0.3052752281440994
PSD95_Tm2F_1BE9__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,1BE9,PSD95_Tm2F_1BE9__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.2817456975530276,0.3732281603197117,-0.090244511645748,0.6218708301770671,0.0739878401894545
ACE2_SARS2-RBD_enrich_6M17__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.1802924705164033,0.5595011757932833,-0.0153968898351112,0.544596913004041,0.1071257868147468
CXCR4_CXCL12_enrich_8U4O__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.1267895497246911,0.4446943870406978,-0.0058643177124747,0.5988884006448054,0.1008303168288682
GB1_IgG-Fc_fitness_1FCC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.0258549096849045,0.4567585221972085,-0.0432867986462692,0.4699806077668473,0.0859738169948327
GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,2016,GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.174080948347946,0.5613878075428191,0.0511782588340835,0.6790932028842565,0.1267049900556267
SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.597916047684557,0.8314765200589794,0.3408222864587725,0.8276236971943671,0.4020790580641057
Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0335450954727653,0.5626653957248499,-0.0059043959299477,0.4600612979931777,0.1098867581688178
Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.5363283682213629,0.8791385393939634,0.4003969052438048,0.8639280199505771,0.4529057842616343
hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,1JMQ,hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0638068427783243,0.5742732328139748,-0.0127529648987543,0.5514235500591987,0.1114030256040521
BH3_Mcl-1_normed_3KZ0__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0631697900820483,0.6168289864641796,-0.0047045229448662,0.6637879580863062,0.1563494500453305
CXCR4_CXCL12_enrich_8U4O__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16__focus0,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__AI4Protein__VenusPLM-300M__40ebdfbd__masked__fp16_,,VenusPLM-300M,,0,masked,0.126650482529955,0.4435943825559684,-0.0020858776169972,0.598729992931323,0.1012521420783532
GB1_IgG-Fc_fitness_1FCC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.0640697945445814,0.4850181732958344,-0.0311078589520943,0.5093489013243789,0.0916935997096347
KRAS_DARPinK27_norfitness_5O2S__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16__focus0,BindingGYM,5O2S,KRAS_DARPinK27_norfitness_5O2S__AI4Protein__VenusPLM-300M__40ebdfbd__wt__fp16_,,VenusPLM-300M,,0,wt,0.4833239279289444,0.6878868011712356,0.1339357180566302,0.7971548273156863,0.1887338763149248
