file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
AbDesign_3NGB_GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,3NGB,GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.1148549229870708,0.4074074074074073,-0.1324786324786324,0.9421780319755604,0.5257530662132839
AbDesign_3SE8_GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,3SE8,GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.0004926715150068,0.5095238095238095,0.0333333333333333,0.864164515249307,0.5276137118242381
AbDesign_3SE9_GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,3SE9,GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.097143847231808,0.591715976331361,-0.0769230769230769,0.9323370412489717,0.6647117917006191
AbDesign_4I77_HLZ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,4I77,HLZ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1254363015010636,0.5238095238095238,0.0714285714285714,0.7809644815821469,0.5722222222222222
AbDesign_5F9W_GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,5F9W,GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.3352425482174168,0.6655172413793105,0.3218390804597701,0.86961752972621,0.6529397091959677
AbDesign_5GGS_ABZ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,5GGS,ABZ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2264674495126524,0.5939349112426036,0.0,0.9705421167046362,0.6541108884268225
AbDesign_5GGV_HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,5GGV,HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.0299704685130497,0.4483065953654189,-0.0151515151515151,0.9807347736207184,0.4633714774804029
AbDesign_6MFP_GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,6MFP,GHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.0865339023233759,0.5935672514619883,0.1345029239766081,0.8779770730526988,0.6360928848699745
AbDesign_6NMS_HLS__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,6NMS,HLS__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2884693877551019,0.66,0.1833333333333333,0.93383250401539,0.6458375732094627
AbDesign_6NMU_HLS__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,6NMU,HLS__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.2551530746057686,0.394927536231884,0.0634057971014492,0.9232476634116804,0.4643016288812781
AbDesign_6RP8_CHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,6RP8,CHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.0330049261083743,0.4666666666666667,-0.1047619047619047,0.8572189991722146,0.5796771611680334
AbDesign_6XKR_HLP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,6XKR,HLP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.244265125772706,0.3564049586776859,-0.1818181818181818,0.9646153367415014,0.4347536662904511
AbDesign_7BEJ_EHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,7BEJ,EHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2507002801120448,0.6601307189542484,0.0849673202614379,0.989161541640396,0.6885462890534234
AbDesign_7JMO_AHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,7JMO,AHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.4375991538868323,0.6516129032258065,0.2129032258064516,0.9292156088063844,0.683275725235102
AbDesign_7KF0_HLV__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,AbDesign,7KF0,HLV__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.2538083105638095,0.3757309941520467,-0.1900584795321637,0.9345233556806664,0.4356179104385399
ABBind_1DQJ_CHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,ABBind,1DQJ,CHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.0785304229432125,0.5098039215686274,-0.0294117647058823,0.8136882343427091,0.5151235146236659
ABBind_1DVF_ABCD__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,ABBind,1DVF,ABCD__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2141147879571654,0.62,0.2,0.9044957437783082,0.6746403010448312
ABBind_1MLC_EHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,ABBind,1MLC,EHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.2586914961423732,0.4438775510204081,-0.1428571428571428,0.7975615624609538,0.482828903560592
ABBind_1VFB_CHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,ABBind,1VFB,CHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.0904350881807801,0.4807692307692308,-0.0716114874039432,0.91022327257699,0.4936979995347132
ABBind_2JEL_HLP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,ABBind,2JEL,HLP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.0887732562358797,0.4594017094017094,0.0,0.8507980640341198,0.5657495590744289
ABBind_3HFM_HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,ABBind,3HFM,HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.5157384616014006,0.7616666666666667,0.3466666666666667,0.9109547128579738,0.7749858196305066
ABBind_HM_1YY9_AHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,ABBind,1YY9,AHL__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2930717902171744,0.7083333333333334,0.2916666666666667,0.8113881386091135,0.6856361231361232
4D5_HER2_fitness_1N8Z__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1N8Z,4D5_HER2_fitness_1N8Z__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2012710661122645,0.5863900078046688,0.1038555642626008,0.9536491255612032,0.6250926822220209
5A12_Ang2_fitness_4ZFG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1778673554825354,0.5687526931916116,0.0762711864406779,0.9447900987564384,0.5901520574855414
5A12_VEGF_fitness_4ZFF__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2806556959909423,0.6447359983747658,0.2555944611414136,0.9808901521984524,0.5954308247794492
ACE2_SARS2-RBD_enrich_6M17__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1247158124268883,0.56981799675051,0.1143641354071363,0.9260382622337604,0.5252454531665789
BH3_Bcl-xL_normed_1PQ1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1PQ1,BH3_Bcl-xL_normed_1PQ1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.5981607554515743,0.7943083734589527,0.4517374517374517,0.7629708651394128,0.7708833592610629
BH3_Mcl-1_normed_3KZ0__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.41533284944696,0.728760751926775,0.3204633204633205,0.6918738988768014,0.7007172894928128
CD19_FMC63_Fitness_7URV__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.3442879919572716,0.7268684794036102,0.3710758527853136,0.9714205663656552,0.7163519592000428
CXCR4_CXCL12_enrich_8U4O__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1380151802935544,0.5735706437604449,0.1011638028759988,0.961568660666678,0.5505581917817022
GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,2016,GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.4745535405542209,0.7528635535940731,0.3605699855699856,0.9506825504352978,0.7544787184478241
GB1_IgG-Fc_fitness_1FCC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.3954014676999503,0.699264936067336,0.290867791141016,0.9695430639008954,0.6144812845595838
HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,5WER,HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.3763032358215075,0.6776172706668803,0.2523923444976076,0.9737013677216912,0.6433592906828465
KRAS_DARPinK27_norfitness_5O2S__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,5O2S,KRAS_DARPinK27_norfitness_5O2S__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.5878473542072449,0.811100531593585,0.4391030548960553,0.9789099450151516,0.792931510546796
KRAS_PICK3CG-RBD_norfitness_1HE8__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1HE8,KRAS_PICK3CG-RBD_norfitness_1HE8__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.6175318063609935,0.8210118567328817,0.4769567240932364,0.9783161996764396,0.8014415088889161
KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.6158068244538221,0.8043044034419409,0.4197392280459373,0.9862618514199424,0.7905966179347115
KRAS_RAF1_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,6VJJ,KRAS_RAF1_norfitness_6VJJ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.4728643911798925,0.7561900736105426,0.3556835173285771,0.9686556533236268,0.742230484065658
KRAS_RALGDS-RBD_norfitness_1LFD__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1LFD,KRAS_RALGDS-RBD_norfitness_1LFD__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.6572773479003124,0.8453851528247499,0.519197678401401,0.985424335037545,0.8231046176035893
KRAS_SOS1_norfitness_8BE4__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,8BE4,KRAS_SOS1_norfitness_8BE4__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.5285921080367432,0.7843186457084383,0.4125096509526881,0.9748212542640012,0.7543309648434382
PSD95_CRIPT_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1BE9,PSD95_CRIPT_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.3312962401525164,0.6578694678736176,0.2289153525956521,0.9804816199775498,0.5818004520240831
PSD95_Tm2F_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1BE9,PSD95_Tm2F_1BE9__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2057176553939867,0.5936070525564069,0.1147745330785611,0.943163912949096,0.5466866676551401
SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.6195072926021292,0.7851630217852223,0.4205377176920704,0.9775015014839888,0.7499398028666457
Z-domain_ZSPA-1_LL1_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1LP1,Z-domain_ZSPA-1_LL1_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1554891240269126,0.5825207548255924,0.1117168691389074,0.8919058841684927,0.5850247031410506
Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1LP1,Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1899386016062401,0.5871986674315076,0.1198279724108062,0.7556292192760545,0.5565229976207051
Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,2M5A,Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.4700582431463499,0.7229514813802944,0.3402203856749311,0.9508810542248995,0.7213059493012501
Z-domain_ZpA963_HL2_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,2M5A,Z-domain_ZpA963_HL2_fitness_2M5A__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.4835230778576951,0.7031055555555557,0.3066666666666666,0.9149651406337362,0.7147936403178318
hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,BindingGYM,1JMQ,hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1235712045765438,0.5479947195666738,0.0701363584225105,0.8925407041309424,0.5292398124280179
SKEMPI_1DQJ_ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,1DQJ,ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.0089642132021776,0.4869281045751633,-0.1437908496732026,0.8100459205902049,0.4983384175512995
SKEMPI_1MHP_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,1MHP,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.1930837631315168,0.440079365079365,-0.0992851782606674,0.8100450853826172,0.4657822749914471
SKEMPI_1MLC_ABE__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,1MLC,ABE__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.2890774814035409,0.423469387755102,-0.1428571428571428,0.8028933412724549,0.474232885461877
SKEMPI_1VFB_ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,1VFB,ABC__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1610336309302707,0.6184475806451613,0.2379032258064516,0.8231450976937743,0.5530216990443011
SKEMPI_1YY9_CDA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,1YY9,CDA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.4445280494882781,0.37,-0.2,0.8468405786904225,0.4396687574551351
SKEMPI_2B2X_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,2B2X,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1844494471587514,0.5507936507936508,0.0984126984126984,0.8189311219901705,0.5063845033345971
SKEMPI_2BDN_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,2BDN,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1593406593406593,0.7380952380952381,0.3809523809523809,0.926052194884054,0.8028138528138529
SKEMPI_2JEL_LHP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,2JEL,LHP__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.0492026510026527,0.4736842105263157,-0.0260018722022002,0.9134483101457892,0.5618024548461674
SKEMPI_3BN9_CDB__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,3BN9,CDB__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.0001288909712109,0.4876543209876542,-0.0563436169819011,0.942098375692266,0.5154033473976998
SKEMPI_3HFM_HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,3HFM,HLY__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1823649591301938,0.6069214876033058,0.2727272727272727,0.8771278806759962,0.5895686221479601
SKEMPI_3L5X_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,3L5X,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.2386407536823947,0.3405572755417957,-0.1669244652223971,0.786417506818483,0.4862563458992431
SKEMPI_3N85_LHA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,3N85,LHA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.2857156055296304,0.68,0.2,0.913746109864578,0.7277777777777779
SKEMPI_3NPS_BCA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,3NPS,BCA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.1239906950163374,0.5846153846153846,0.2148344622118298,0.7790518254261093,0.5757475685649062
SKEMPI_3SE8_HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,3SE8,HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,-0.1051853684539634,0.3904761904761905,-0.1047619047619047,0.9079588622971664,0.5314323687970688
SKEMPI_3SE9_HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,3SE9,HLG__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.03078502201008,0.5443786982248521,-0.0769230769230769,0.8971646173237307,0.5565077707611644
SKEMPI_4JPK_HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32__focus1,SKEMPI,4JPK,HLA__AI4Protein__ProSST-4096__7ddc5500__wt__fp32_,,ProSST-4096,,1,wt,0.103030303030303,0.36,-0.2,0.9102582099121774,0.4609523809523809
