file_name,Dataset,PDB_ID,Antigen_name,Source,Model,Mutation,Type,Input_Type,Spearman,AUC,MCC,NDCG,AP
AbDesign_2BDN_AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,2BDN,AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.3791208791208791,0.8095238095238095,0.3809523809523809,0.9445373443228092,0.8333333333333333
AbDesign_2NYY_ACD__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,2NYY,ACD__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,,0.5,0.0,0.8254677801677731,0.5238095238095238
AbDesign_2YSS_ABC__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,2YSS,ABC__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,,0.5,0.0,0.960696313818585,0.5087719298245614
AbDesign_3BDY_HLV__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,3BDY,HLV__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.1722739799922856,0.4575163398692811,0.0849673202614379,0.799640283619053,0.4820843410559949
AbDesign_3BE1_AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,3BE1,AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.0541946177773903,0.4066666666666666,-0.0330049180992224,0.8547619655205354,0.5404615102306146
AbDesign_3HFM_HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,3HFM,HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.0765292895743951,0.4646739130434782,-0.0217391304347826,0.8657455914777485,0.4881607780776963
AbDesign_3N85_AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,3N85,AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.3890595479552414,0.6,0.2,0.8089141114125593,0.5628571428571428
AbDesign_3NGB_GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,3NGB,GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.0802396114394358,0.3689458689458689,-0.2079772079772079,0.9443217277041572,0.4852637203370023
AbDesign_3SE8_GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,3SE8,GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.367535583784521,0.3928571428571428,-0.2428571428571428,0.8597729503846702,0.5466652983032294
AbDesign_3SE9_GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,3SE9,GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.2220103799208707,0.4289940828402366,0.0,0.8838972413795556,0.5332234432234433
AbDesign_4I77_HLZ__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,4I77,HLZ__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.0597315721433636,0.4761904761904761,0.0714285714285714,0.7391697290622151,0.5430795395081109
AbDesign_5F9W_GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,5F9W,GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,,0.5,0.0,0.7857027834144735,0.5084745762711864
AbDesign_5GGS_ABZ__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,5GGS,ABZ__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.2128876651997175,0.408284023668639,-0.1538461538461538,0.808557287087808,0.4469500631483618
AbDesign_5GGV_HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,5GGV,HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2761022039227118,0.5681818181818181,0.1639928698752228,0.987300971711463,0.5610570650261443
AbDesign_6MFP_GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,6MFP,GHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,,0.5,0.0,0.853980018191691,0.5135135135135135
AbDesign_6NMS_HLS__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,6NMS,HLS__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.3951121203357183,0.2016666666666666,-0.3883333333333333,0.8574433348763755,0.3679921220284265
AbDesign_6NMU_HLS__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,6NMU,HLS__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.040010407348106,0.519927536231884,-0.0217391304347826,0.9725915620411952,0.5805004259103888
AbDesign_6RP8_CHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,6RP8,CHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.0660098522167487,0.4,-0.1047619047619047,0.8301273188653874,0.5300172389438809
AbDesign_6XKR_HLP__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,6XKR,HLP__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.1565891472868217,0.3677685950413223,-0.2727272727272727,0.969572773683422,0.449832481899505
AbDesign_7BEJ_EHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,7BEJ,EHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.3112044817927171,0.3398692810457516,-0.2581699346405229,0.9374403795327249,0.4723123496702639
AbDesign_7JMO_AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,7JMO,AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2777366472765732,0.5612903225806452,0.1473118279569892,0.8755054366036539,0.5613876408051794
AbDesign_7KF0_HLV__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,AbDesign,7KF0,HLV__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.4189189189189189,0.3157894736842105,-0.4064327485380117,0.9480668990039804,0.4534375390428226
ABBind_1DQJ_CHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,ABBind,1DQJ,CHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.0466975550715889,0.4444444444444445,-0.0294117647058823,0.8781646956144821,0.5285594100244638
ABBind_1DVF_ABCD__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,ABBind,1DVF,ABCD__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1854910709609193,0.6125,0.1,0.8814821156254736,0.667380369844933
ABBind_1MLC_EHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,ABBind,1MLC,EHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.197372030390107,0.4336734693877551,-0.1428571428571428,0.8025605072280949,0.4569863128540031
ABBind_1VFB_CHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,ABBind,1VFB,CHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2316306140878098,0.5564102564102564,0.0716114874039432,0.945822083366622,0.5815452474340163
ABBind_2JEL_HLP__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,ABBind,2JEL,HLP__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.01532940249434,0.5235042735042734,0.0,0.9095330259087704,0.6313771510130918
ABBind_3HFM_HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,ABBind,3HFM,HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.3292312294150331,0.6266666666666667,0.265,0.8147798289279691,0.6327696082899514
ABBind_HM_1YY9_AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,ABBind,1YY9,AHL__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.034334770402012,0.6527777777777778,0.2916666666666667,0.8929633477218759,0.7836912542794896
4D5_HER2_fitness_1N8Z__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1N8Z,4D5_HER2_fitness_1N8Z__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.116485070366651,0.5364849769373887,0.0634672892715893,0.9449344773698716,0.5658981553414253
5A12_Ang2_fitness_4ZFG__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,4ZFG,5A12_Ang2_fitness_4ZFG__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.191043266721491,0.5773821279804654,0.1228813559322034,0.9421024471236624,0.5940361151939773
5A12_VEGF_fitness_4ZFF__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,4ZFF,5A12_VEGF_fitness_4ZFF__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1728976628614623,0.5933854227163702,0.1607748163107784,0.9798267116942602,0.5632204630850899
ACE2_SARS2-RBD_enrich_6M17__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,6M17,ACE2_SARS2-RBD_enrich_6M17__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1862169267431261,0.5960616884122449,0.1235132662397072,0.9313800810938389,0.5698143051620579
BH3_Bcl-xL_normed_1PQ1__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1PQ1,BH3_Bcl-xL_normed_1PQ1__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,,0.5,0.0,0.6416194072628697,0.5
BH3_Mcl-1_normed_3KZ0__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,3KZ0,BH3_Mcl-1_normed_3KZ0__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.3460975159169233,0.2827402692267557,-0.3359073359073359,0.6037531652797214,0.3883046695297846
CD19_FMC63_Fitness_7URV__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,7URV,CD19_FMC63_Fitness_7URV__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2885295144642069,0.7012575859234715,0.3494595985589295,0.9661849466212518,0.6834582431765865
CXCR4_CXCL12_enrich_8U4O__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,8U4O,CXCR4_CXCL12_enrich_8U4O__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.171521296265364,0.588413253251836,0.1298119685213853,0.9611099789530894,0.5580930339243475
GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,2016,GB1_IgG-Fc_fitness_1FCC_2016__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.5339847709195744,0.7894757337144378,0.4311868704404629,0.9513346381200024,0.778178222617275
GB1_IgG-Fc_fitness_1FCC__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1FCC,GB1_IgG-Fc_fitness_1FCC__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.3846938508541188,0.6891316566450156,0.2588517723098812,0.9709646417632706,0.6253149848993439
HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,5WER,HLA-A2_TAPBPR_meanscore_5WER__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.3513428294796107,0.665230771101852,0.2350478889290949,0.9739501825653616,0.6386208872793367
KRAS_DARPinK27_norfitness_5O2S__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,5O2S,KRAS_DARPinK27_norfitness_5O2S__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.5332873366651302,0.7839176360290405,0.4204679245548874,0.975084708842851,0.7306752748857466
KRAS_PICK3CG-RBD_norfitness_1HE8__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1HE8,KRAS_PICK3CG-RBD_norfitness_1HE8__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,,0.5,0.0,0.9507729021900602,0.5000260375982919
KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,6VJJ,KRAS_RAF1-RBD_norfitness_6VJJ__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.663467690848777,0.8457777236535989,0.5199032898713409,0.987584830405042,0.8272998153738771
KRAS_RAF1_norfitness_6VJJ__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,6VJJ,KRAS_RAF1_norfitness_6VJJ__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.6431848584714598,0.8487362737825731,0.5446872260064333,0.9768635094647772,0.8491708951543838
KRAS_RALGDS-RBD_norfitness_1LFD__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1LFD,KRAS_RALGDS-RBD_norfitness_1LFD__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.6299374175352392,0.8297213712381599,0.5013027862682834,0.984408879918795,0.7984482685689674
KRAS_SOS1_norfitness_8BE4__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,8BE4,KRAS_SOS1_norfitness_8BE4__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.4860552779130291,0.7592307270559624,0.3807979391569341,0.972361151503172,0.713194899393048
PSD95_CRIPT_1BE9__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1BE9,PSD95_CRIPT_1BE9__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.385590560985564,0.6890308042693638,0.2796446057143592,0.9864627209693676,0.6347429470417612
PSD95_Tm2F_1BE9__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1BE9,PSD95_Tm2F_1BE9__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2224646788347937,0.5915748264525551,0.099555757142949,0.9503559606160192,0.5554677247391074
SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,6M0J,SARS2-RBD_ACE2_deltaKd_6M0J__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.5980353568033586,0.7749907519955234,0.3996891419943552,0.9782604481782272,0.7510734962984192
Z-domain_ZSPA-1_LL1_fitness_1LP1__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL1_fitness_1LP1__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.11277003911865,0.5604592305557731,0.0855290947630152,0.8899866600783011,0.5667546555422375
Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1LP1,Z-domain_ZSPA-1_LL2_fitness_1LP1__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1744373578476156,0.5827244763213718,0.1244847910867799,0.752822714367945,0.5524974613269462
Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL1_fitness_2M5A__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.4921841093048124,0.7350816106216181,0.3553719008264462,0.9540310815404244,0.7417801173696384
Z-domain_ZpA963_HL2_fitness_2M5A__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,2M5A,Z-domain_ZpA963_HL2_fitness_2M5A__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.4869146018135941,0.7131777777777779,0.32,0.918320071349314,0.722496839341972
hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,BindingGYM,1JMQ,hYAP65_peptide_FunctioncalScore_1JMQ__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1525051958197792,0.5574584709944035,0.0966480116761804,0.8885350951670326,0.5192122469515875
SKEMPI_1DQJ_ABC__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,1DQJ,ABC__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.1568737310381092,0.392156862745098,-0.1437908496732026,0.797269979423519,0.45986337490299
SKEMPI_1MHP_HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,1MHP,HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.0601855878248377,0.5182539682539682,0.0984126984126984,0.8525342372677652,0.5616260105666236
SKEMPI_1MLC_ABE__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,1MLC,ABE__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.197372030390107,0.4336734693877551,-0.1428571428571428,0.8052312355171853,0.4566953905307942
SKEMPI_1VFB_ABC__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,1VFB,ABC__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.3019239326775438,0.6945564516129034,0.4284274193548387,0.8947031235673535,0.6847068979389808
SKEMPI_1YY9_CDA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,1YY9,CDA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,-0.3189169086007274,0.4,0.0,0.8551525913612887,0.4613643790849673
SKEMPI_2B2X_HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,2B2X,HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1826640353970244,0.5940476190476192,0.0984126984126984,0.8682934796054331,0.5971675746996429
SKEMPI_2BDN_HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,2BDN,HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.467032967032967,0.8333333333333334,0.6904761904761905,0.9647085015556244,0.8486394557823129
SKEMPI_2JEL_LHP__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,2JEL,LHP__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.0244595311180334,0.5364372469635628,0.1540110891976477,0.9416023579504388,0.6213453047118926
SKEMPI_3BN9_CDB__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,3BN9,CDB__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.0496230239162178,0.5030864197530864,0.0,0.952419065510974,0.556979546609049
SKEMPI_3HFM_HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,3HFM,HLY__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1888399168417261,0.6330061983471074,0.1818181818181818,0.8667720595250099,0.609306727373986
SKEMPI_3L5X_HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,3L5X,HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2995237507113983,0.609907120743034,0.2782074420373286,0.9177127830337496,0.6799968635289442
SKEMPI_3N85_LHA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,3N85,LHA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2492412729088264,0.56,-0.2,0.8821098438041228,0.6587301587301588
SKEMPI_3NPS_BCA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,3NPS,BCA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.2531818827596295,0.6153846153846153,0.2148344622118298,0.9217075161180656,0.7152926759704252
SKEMPI_3SE8_HLG__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,3SE8,HLG__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.0256189187803564,0.5190476190476191,-0.1047619047619047,0.8699602273090747,0.5387970179194691
SKEMPI_3SE9_HLG__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,3SE9,HLG__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.009577562403136,0.4674556213017751,-0.0769230769230769,0.8536206067610311,0.4667988359051707
SKEMPI_4JPK_HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32__focus0,SKEMPI,4JPK,HLA__AI4Protein__ProSST-1024__16fc159c__wt__fp32_,,ProSST-1024,,0,wt,0.1656566421677591,0.44,-0.2182178902359924,0.9300174317555552,0.5857142857142857
